"employee_id","company_id","dept","seniority","salary","join_date","quit_date"
4814,3,"customer_service",12,67000,2011-07-25,2015-01-16
1893,1,"sales",13,129000,2011-05-23,2015-01-09
22547,2,"customer_service",22,126000,2015-10-12,NA
6614,10,"engineer",8,147000,2011-07-18,2013-08-09
2956,1,"marketing",21,176000,2012-01-17,2013-12-06
9252,2,"engineer",17,346000,2014-12-01,NA
613,2,"customer_service",29,125000,2012-02-21,2013-02-22
6910,4,"data_science",13,169000,2011-04-25,2015-03-06
22146,6,"engineer",4,55000,2015-11-23,NA
7158,6,"sales",11,89000,2015-08-10,NA
8255,1,"customer_service",20,106000,2014-05-19,2015-03-13
20904,1,"engineer",23,316000,2015-05-18,NA
9924,5,"engineer",10,157000,2015-09-15,NA
11327,2,"customer_service",19,124000,2014-10-16,NA
5282,7,"customer_service",8,67000,2012-03-08,2014-04-11
2661,6,"sales",4,45000,2014-01-21,2015-08-28
2820,1,"engineer",9,206000,2015-08-19,NA
12531,7,"sales",14,117000,2012-06-11,2015-10-02
20051,1,"sales",14,127000,2014-10-13,NA
6511,3,"design",11,94000,2015-10-12,NA
20483,1,"customer_service",2,26000,2013-02-25,NA
8876,1,"sales",17,215000,2015-09-21,NA
3737,5,"customer_service",20,90000,2013-04-01,NA
16151,1,"customer_service",10,72000,2015-11-23,NA
23311,3,"customer_service",13,72000,2013-10-21,2015-08-07
19393,4,"sales",8,111000,2014-10-13,2015-10-30
787,6,"engineer",10,129000,2012-04-02,2012-12-21
5843,1,"engineer",21,276000,2014-09-02,NA
21956,1,"data_science",20,318000,2014-03-12,NA
21061,4,"sales",18,164000,2012-06-11,NA
22761,1,"engineer",16,278000,2014-11-24,NA
2875,7,"customer_service",3,21000,2012-10-15,2015-11-13
23519,6,"customer_service",8,62000,2014-01-13,2015-11-13
2578,3,"customer_service",3,22000,2014-02-03,NA
7426,2,"engineer",3,77000,2015-01-26,NA
22580,2,"customer_service",29,110000,2014-11-24,NA
8596,1,"data_science",24,296000,2014-06-02,2015-05-29
5872,1,"customer_service",6,83000,2013-12-09,2014-12-05
21210,1,"customer_service",22,114000,2012-10-29,NA
20903,3,"customer_service",20,116000,2011-11-23,2014-06-27
6719,1,"design",19,180000,2013-10-14,NA
24328,7,"data_science",3,50000,2013-03-11,2014-11-14
23052,1,"customer_service",15,107000,2014-08-18,2015-10-09
8212,1,"data_science",9,184000,2012-01-03,2013-02-22
1774,3,"customer_service",8,56000,2014-10-13,2015-10-23
13756,2,"marketing",2,54000,2014-08-26,NA
13106,9,"engineer",27,194000,2012-06-18,2013-05-20
13153,4,"customer_service",29,93000,2013-10-03,2014-10-17
9138,2,"customer_service",14,80000,2011-05-03,2014-12-19
16227,1,"engineer",29,3e+05,2013-11-11,NA
7965,8,"design",20,132000,2014-05-05,NA
12809,1,"engineer",14,169000,2011-04-11,2012-04-20
18773,2,"data_science",3,75000,2011-12-27,NA
13922,1,"data_science",17,313000,2012-10-08,2014-10-03
13890,2,"marketing",14,144000,2014-09-30,NA
3224,5,"engineer",26,226000,2014-02-18,2015-01-02
16438,1,"customer_service",19,104000,2013-05-28,NA
5487,2,"customer_service",21,120000,2014-08-18,NA
3006,1,"sales",29,173000,2013-01-28,NA
7232,1,"data_science",25,323000,2012-05-07,2013-04-19
3169,1,"data_science",5,183000,2015-11-02,NA
1769,2,"engineer",17,288000,2015-04-07,NA
20195,5,"sales",22,191000,2012-12-31,2014-01-03
17652,1,"customer_service",20,129000,2012-08-14,2013-08-09
12458,3,"sales",1,39000,2015-02-24,NA
18909,2,"customer_service",4,25000,2014-01-30,NA
88,5,"customer_service",16,1e+05,2011-09-13,2015-10-16
22636,3,"customer_service",27,110000,2012-02-13,2014-04-04
12003,4,"data_science",13,170000,2014-08-25,NA
12869,9,"design",5,85000,2011-08-01,2012-10-12
7071,4,"engineer",3,68000,2015-05-18,NA
24142,6,"design",13,119000,2013-04-22,NA
24450,1,"customer_service",9,85000,2013-01-07,2014-10-31
14714,8,"customer_service",26,103000,2012-12-24,NA
17320,1,"sales",9,113000,2014-09-30,NA
19768,3,"customer_service",8,64000,2012-12-10,2014-12-19
6932,1,"data_science",28,294000,2011-04-04,2014-10-10
20639,3,"data_science",26,191000,2012-09-24,NA
19590,1,"customer_service",7,98000,2014-01-27,2015-01-16
1825,5,"data_science",27,220000,2015-08-27,NA
22373,1,"data_science",21,259000,2014-05-12,NA
12275,5,"customer_service",10,62000,2015-03-23,NA
9922,6,"customer_service",20,107000,2012-05-23,2013-06-07
19006,1,"customer_service",12,83000,2014-09-17,NA
356,4,"marketing",7,98000,2014-12-22,NA
16043,7,"marketing",11,125000,2015-01-26,NA
6456,1,"engineer",14,211000,2011-06-20,2012-08-31
1952,8,"customer_service",8,73000,2011-03-07,2012-07-30
6623,5,"customer_service",22,103000,2015-11-09,NA
20108,6,"marketing",16,114000,2013-06-11,2015-06-12
24638,2,"customer_service",20,116000,2012-08-27,2013-09-27
22991,8,"engineer",7,147000,2015-11-16,NA
7149,1,"customer_service",17,129000,2012-01-17,2013-03-01
5462,5,"marketing",29,132000,2014-01-13,2014-12-26
5491,1,"design",7,127000,2015-07-13,NA
8288,1,"customer_service",1,30000,2015-03-16,NA
10015,3,"customer_service",13,63000,2015-08-03,NA
21968,1,"engineer",22,334000,2012-06-25,2015-09-11
11672,1,"engineer",9,178000,2011-04-11,2012-06-01
3585,1,"sales",16,233000,2014-07-23,NA
24195,1,"sales",4,55000,2014-08-07,2015-06-26
7633,3,"data_science",17,187000,2015-07-08,NA
13661,4,"engineer",5,152000,2013-07-01,2015-06-26
6789,8,"data_science",16,251000,2012-10-02,NA
11217,10,"customer_service",17,94000,2015-06-23,NA
2324,1,"data_science",13,195000,2015-08-17,NA
21182,2,"marketing",12,133000,2014-11-10,NA
1618,4,"engineer",25,218000,2012-07-16,2015-11-06
19185,9,"data_science",7,156000,2015-03-23,NA
4124,1,"customer_service",28,107000,2013-04-15,2014-04-21
17276,9,"customer_service",24,95000,2015-12-07,NA
20820,3,"marketing",13,86000,2012-08-20,NA
9069,1,"design",1,51000,2014-07-28,NA
24687,8,"customer_service",29,91000,2015-04-27,NA
6942,1,"customer_service",29,120000,2015-02-17,NA
11191,10,"engineer",14,166000,2015-02-02,NA
10385,4,"sales",14,109000,2012-10-08,2013-09-13
1843,3,"marketing",20,173000,2011-03-21,2012-04-13
18822,6,"customer_service",12,64000,2015-09-28,NA
7566,2,"sales",8,121000,2012-01-30,2013-03-08
6320,2,"marketing",19,207000,2014-08-25,NA
2797,5,"data_science",17,220000,2015-01-26,NA
5189,4,"customer_service",6,62000,2015-06-29,NA
13655,2,"customer_service",12,72000,2012-05-30,2014-01-17
6454,3,"customer_service",26,113000,2011-02-07,2014-09-26
584,1,"sales",9,142000,2014-07-28,2015-08-14
14867,8,"sales",2,45000,2013-03-11,NA
6544,8,"customer_service",29,80000,2012-07-30,NA
20622,10,"customer_service",13,60000,2013-06-05,NA
23418,5,"marketing",1,40000,2015-02-24,NA
2146,5,"engineer",17,203000,2014-04-28,NA
18348,7,"customer_service",7,70000,2014-09-15,2015-08-07
8112,1,"engineer",14,196000,2014-04-07,NA
20145,1,"design",17,169000,2014-03-24,2015-04-17
590,1,"data_science",27,325000,2015-07-06,NA
22285,9,"engineer",10,180000,2011-06-27,2012-06-08
3257,2,"marketing",7,141000,2013-01-22,2015-02-27
7976,1,"customer_service",8,64000,2012-12-03,NA
23507,2,"marketing",3,51000,2015-10-05,NA
14340,1,"sales",3,52000,2012-02-13,2013-02-01
1385,3,"customer_service",12,62000,2012-08-06,NA
23284,2,"engineer",23,316000,2015-01-20,NA
12927,2,"marketing",11,123000,2015-12-07,NA
3040,1,"data_science",10,208000,2014-12-22,NA
11681,8,"customer_service",11,55000,2012-06-11,NA
5646,2,"data_science",8,186000,2014-02-24,2015-05-08
9115,4,"data_science",11,173000,2013-06-17,NA
11986,1,"sales",22,161000,2011-08-08,2012-08-31
7636,1,"customer_service",14,88000,2014-01-06,NA
56,5,"marketing",20,154000,2011-02-14,2012-03-09
8937,1,"marketing",6,128000,2011-05-09,2012-05-18
4717,1,"sales",20,215000,2015-03-30,NA
17679,1,"design",19,194000,2014-10-20,2015-10-30
21545,5,"engineer",24,239000,2012-07-09,2013-05-31
20500,1,"engineer",10,196000,2012-11-26,2013-12-13
2944,2,"customer_service",13,64000,2011-03-21,2013-04-01
5545,6,"engineer",17,226000,2012-04-23,2014-12-26
766,4,"marketing",3,43000,2014-03-03,NA
14854,8,"engineer",8,154000,2011-11-28,2015-01-02
1410,5,"customer_service",1,25000,2011-05-23,2013-07-12
7378,4,"customer_service",4,25000,2014-01-06,2015-10-16
5082,10,"customer_service",18,96000,2014-12-22,NA
6637,4,"customer_service",6,63000,2012-09-10,2014-12-19
21488,3,"data_science",16,214000,2013-02-25,2015-05-01
13947,7,"marketing",20,157000,2013-08-05,2014-10-31
23597,1,"data_science",25,273000,2012-01-09,NA
16217,8,"sales",24,174000,2014-09-15,NA
1840,10,"design",7,104000,2015-11-09,NA
364,5,"customer_service",25,88000,2015-10-05,NA
13408,1,"customer_service",29,141000,2015-08-25,NA
6707,9,"engineer",14,168000,2011-11-16,2014-06-06
15889,6,"marketing",10,1e+05,2013-04-22,NA
75,5,"sales",4,41000,2011-10-03,2012-08-31
24635,8,"marketing",13,98000,2012-09-04,2014-05-16
19214,1,"customer_service",2,31000,2015-08-19,NA
19255,4,"engineer",18,218000,2015-05-18,NA
24335,2,"customer_service",6,83000,2012-04-02,2013-04-05
6248,2,"customer_service",27,123000,2015-04-13,NA
18216,2,"design",17,189000,2013-12-02,NA
13374,1,"marketing",20,192000,2013-11-04,NA
19583,1,"sales",5,141000,2012-06-18,2013-05-10
136,5,"design",24,174000,2013-05-13,2014-05-16
14151,6,"customer_service",8,56000,2012-01-30,2013-04-01
21719,4,"customer_service",17,91000,2014-05-12,2015-03-13
11986,7,"sales",14,102000,2014-02-03,2014-12-05
20244,10,"customer_service",22,88000,2013-01-22,2014-09-19
12943,4,"sales",1,43000,2015-09-28,NA
5366,2,"customer_service",6,73000,2014-04-23,NA
17198,9,"customer_service",7,58000,2014-11-17,2015-11-06
4840,5,"marketing",21,174000,2012-05-07,2013-06-07
1661,9,"sales",29,172000,2012-07-02,2014-07-08
18240,2,"customer_service",11,79000,2011-08-29,2013-03-08
19434,3,"engineer",15,237000,2015-10-12,NA
3607,2,"marketing",19,182000,2015-05-18,NA
24285,2,"engineer",20,295000,2012-12-24,NA
23125,1,"customer_service",17,110000,2012-10-08,NA
3131,1,"sales",23,165000,2013-04-08,2014-03-14
18008,4,"sales",12,95000,2014-01-15,2015-03-04
22411,3,"customer_service",23,85000,2014-07-15,2015-08-07
21552,2,"customer_service",6,78000,2014-04-14,NA
18188,4,"sales",17,182000,2011-12-12,2013-12-27
3323,7,"engineer",3,67000,2014-02-24,2015-03-06
2807,1,"customer_service",15,121000,2011-05-09,2013-06-28
1672,10,"marketing",12,103000,2012-08-27,2015-07-31
4245,9,"marketing",19,157000,2012-11-23,2014-12-19
23326,5,"data_science",7,169000,2015-08-10,NA
2246,2,"customer_service",24,132000,2012-11-12,2015-03-27
7235,2,"marketing",13,129000,2011-11-15,NA
2542,1,"customer_service",14,92000,2011-01-24,2013-03-22
22264,1,"engineer",10,224000,2015-02-02,NA
3237,1,"sales",29,188000,2013-07-08,2015-09-25
3822,1,"engineer",3,85000,2013-11-04,NA
12551,1,"customer_service",2,30000,2011-09-12,2014-06-06
14228,5,"customer_service",10,58000,2015-10-05,NA
8614,1,"customer_service",5,75000,2014-04-28,2015-03-20
20329,1,"engineer",21,256000,2012-01-17,2015-11-27
18669,1,"engineer",7,215000,2012-03-12,NA
24515,1,"data_science",4,57000,2015-07-06,NA
17071,2,"customer_service",8,78000,2011-11-28,NA
4052,2,"marketing",19,224000,2014-04-23,NA
15806,6,"customer_service",13,42000,2015-05-11,NA
899,5,"marketing",4,34000,2014-12-29,NA
7868,7,"customer_service",25,97000,2011-01-31,2015-01-16
194,5,"customer_service",15,91000,2011-03-14,2012-01-06
13079,3,"customer_service",18,95000,2015-01-27,NA
1536,3,"design",27,173000,2014-03-03,NA
23858,1,"sales",5,134000,2015-10-05,NA
19093,3,"customer_service",3,26000,2015-01-05,NA
14394,2,"customer_service",18,104000,2014-05-27,NA
10575,2,"data_science",21,314000,2013-01-08,NA
14264,4,"marketing",9,104000,2014-01-22,NA
209,2,"engineer",28,305000,2013-07-09,2015-09-04
18962,1,"design",21,189000,2014-06-24,2015-06-26
24447,4,"sales",3,35000,2014-03-10,2015-03-06
24493,3,"sales",25,174000,2014-09-17,NA
19677,4,"data_science",14,130000,2014-04-11,NA
6662,2,"engineer",24,269000,2012-01-17,2015-06-05
10457,9,"design",16,131000,2014-05-05,2015-04-17
3116,1,"sales",29,171000,2015-08-17,NA
692,1,"marketing",26,177000,2014-02-18,NA
23127,1,"engineer",23,282000,2011-06-27,2014-08-22
9855,6,"marketing",4,35000,2015-07-20,NA
7390,1,"engineer",6,169000,2014-01-27,2015-05-08
10067,3,"customer_service",16,105000,2013-07-08,NA
19507,5,"sales",8,119000,2014-08-25,2015-10-30
2985,2,"customer_service",21,129000,2013-02-07,2014-02-14
11175,1,"data_science",28,240000,2015-09-29,NA
19945,3,"customer_service",10,74000,2012-07-09,2013-07-19
21916,1,"design",25,214000,2013-09-10,2015-10-23
6402,1,"customer_service",12,78000,2011-11-14,2015-11-20
4140,7,"data_science",12,149000,2015-10-26,NA
23605,7,"engineer",13,148000,2012-03-26,2013-11-29
13386,3,"engineer",26,199000,2012-03-27,2014-04-21
9505,1,"engineer",14,203000,2013-02-13,2015-01-23
144,1,"customer_service",9,72000,2014-09-24,NA
20962,1,"customer_service",13,84000,2011-03-28,2013-12-20
2715,1,"engineer",17,298000,2012-03-19,2015-01-09
7233,8,"marketing",6,84000,2011-11-14,NA
4452,1,"customer_service",18,124000,2015-10-26,NA
11448,2,"engineer",11,183000,2011-06-27,2014-11-28
5200,4,"data_science",3,51000,2015-07-06,NA
10717,1,"sales",10,128000,2014-04-07,NA
24144,5,"customer_service",29,1e+05,2014-12-29,NA
16478,6,"customer_service",24,108000,2011-10-05,NA
8927,9,"customer_service",22,85000,2012-06-04,2014-07-25
23808,2,"customer_service",2,33000,2013-11-04,NA
2277,3,"sales",12,121000,2013-12-02,2014-10-24
6909,2,"customer_service",3,31000,2013-04-01,2015-09-11
9022,8,"design",27,175000,2014-07-21,2015-06-26
9321,4,"data_science",9,134000,2011-09-06,2012-10-19
8031,2,"data_science",3,67000,2013-11-25,NA
6027,5,"data_science",27,246000,2015-11-30,NA
1009,2,"engineer",22,334000,2011-06-13,NA
24291,3,"engineer",27,246000,2012-12-10,2015-01-30
7006,1,"engineer",26,213000,2015-12-07,NA
7678,5,"marketing",15,152000,2014-12-08,NA
24622,1,"data_science",11,179000,2011-08-29,2015-09-04
16279,1,"engineer",5,191000,2012-11-27,2015-01-02
4277,3,"customer_service",5,76000,2011-01-24,2012-01-27
4391,1,"marketing",9,116000,2015-03-23,NA
22933,9,"design",15,158000,2014-06-30,2015-08-28
6139,7,"sales",3,38000,2015-06-22,NA
21019,2,"engineer",12,2e+05,2014-05-13,NA
19915,9,"engineer",22,242000,2015-02-17,NA
9969,6,"customer_service",19,101000,2015-10-20,NA
13741,5,"customer_service",5,64000,2012-02-13,2013-07-12
21080,1,"design",9,131000,2013-11-20,2015-01-30
21369,2,"customer_service",25,133000,2014-03-10,NA
9685,1,"marketing",1,42000,2015-08-10,NA
24330,1,"design",7,149000,2015-10-05,NA
13164,1,"customer_service",10,71000,2015-08-24,NA
15598,2,"customer_service",17,121000,2015-06-16,NA
20632,6,"marketing",23,177000,2013-05-06,NA
15307,2,"customer_service",11,86000,2012-05-21,NA
6699,2,"data_science",26,275000,2013-02-11,NA
14169,1,"data_science",20,294000,2013-03-04,2014-01-31
11073,3,"sales",16,175000,2013-05-06,NA
8823,2,"data_science",22,295000,2013-10-21,NA
4896,9,"marketing",23,177000,2014-10-20,NA
23286,9,"customer_service",23,107000,2014-01-06,2014-12-26
9102,4,"sales",16,135000,2015-09-14,NA
11563,1,"sales",3,48000,2014-12-17,NA
1111,2,"customer_service",22,124000,2015-01-05,NA
3877,2,"data_science",12,199000,2015-08-10,NA
14286,1,"customer_service",18,107000,2014-05-12,2015-05-01
8910,1,"data_science",4,72000,2014-04-14,2015-05-15
16746,8,"data_science",22,245000,2012-08-20,2013-10-04
8435,3,"customer_service",8,71000,2015-04-20,NA
9040,5,"sales",9,102000,2015-06-01,NA
19459,3,"data_science",14,141000,2015-09-08,NA
19310,7,"data_science",12,182000,2014-11-24,NA
19837,2,"data_science",2,75000,2013-02-25,2014-02-14
15709,1,"customer_service",2,27000,2014-03-17,NA
10767,1,"engineer",9,192000,2012-10-01,2013-09-27
3104,4,"marketing",3,32000,2015-09-21,NA
3998,4,"design",25,173000,2014-08-25,2015-07-24
24482,7,"customer_service",4,22000,2011-12-19,2015-10-02
5740,2,"engineer",27,230000,2011-11-21,2013-11-01
13229,1,"customer_service",23,136000,2012-06-11,2014-08-01
11899,2,"engineer",26,288000,2014-03-03,NA
13596,4,"customer_service",13,54000,2012-07-09,2014-07-11
454,1,"customer_service",5,74000,2012-04-23,2014-05-30
3677,10,"marketing",12,106000,2015-06-22,NA
19075,9,"marketing",4,41000,2012-11-05,NA
2250,1,"marketing",4,52000,2012-12-24,2014-01-10
16902,6,"marketing",12,108000,2011-05-16,2015-02-20
23106,3,"engineer",8,158000,2015-01-21,NA
1843,2,"data_science",17,287000,2015-12-08,NA
14750,5,"sales",20,172000,2012-01-30,2014-02-21
15775,4,"engineer",22,228000,2011-08-29,2015-05-22
16631,1,"customer_service",25,112000,2015-08-24,NA
16900,7,"customer_service",5,58000,2013-12-02,NA
15696,2,"marketing",15,206000,2012-01-09,2013-08-16
6303,1,"data_science",14,198000,2014-07-14,2015-06-26
23511,7,"data_science",22,225000,2011-09-06,2012-11-02
14952,1,"customer_service",23,131000,2011-01-31,2012-01-27
18914,5,"sales",22,177000,2014-10-06,NA
7867,2,"customer_service",6,73000,2014-01-27,NA
21144,1,"customer_service",9,75000,2011-09-19,2015-11-13
22068,1,"customer_service",2,29000,2015-09-08,NA
2077,1,"customer_service",4,27000,2015-09-28,NA
10281,5,"customer_service",23,109000,2015-05-18,NA
1368,7,"customer_service",17,99000,2014-04-14,NA
14014,3,"customer_service",1,24000,2011-08-29,2013-08-09
23006,2,"marketing",13,130000,2011-06-20,2013-03-19
9535,2,"customer_service",29,114000,2014-02-19,NA
2837,4,"sales",22,177000,2012-03-26,2013-03-22
7342,5,"data_science",14,144000,2013-09-23,2015-11-06
9558,3,"sales",20,184000,2014-04-28,NA
8886,1,"customer_service",21,137000,2011-05-19,2012-06-29
120,6,"marketing",2,30000,2011-06-20,2012-07-27
16732,1,"data_science",27,305000,2015-09-28,NA
15940,2,"customer_service",26,109000,2011-09-19,2012-10-12
936,3,"engineer",13,136000,2011-02-22,2012-03-16
2921,2,"marketing",29,196000,2012-02-21,NA
7717,4,"customer_service",19,81000,2012-01-09,2013-03-08
16849,8,"customer_service",28,109000,2015-11-16,NA
15353,1,"data_science",11,176000,2015-10-12,NA
721,1,"sales",13,133000,2015-06-22,NA
16243,3,"engineer",19,198000,2014-10-06,NA
21421,1,"marketing",21,168000,2015-07-20,NA
5612,5,"sales",17,148000,2015-09-14,NA
21728,1,"marketing",23,194000,2015-10-26,NA
18611,5,"customer_service",26,108000,2014-07-14,2015-06-05
17961,1,"customer_service",4,34000,2011-06-13,2015-04-17
23878,8,"sales",4,45000,2011-04-18,2013-03-22
15242,1,"marketing",7,125000,2012-12-03,NA
3803,5,"customer_service",9,68000,2013-09-23,2014-08-15
6526,1,"customer_service",21,133000,2014-10-27,2015-10-30
16936,1,"customer_service",23,113000,2011-02-01,2013-01-31
7753,8,"customer_service",25,104000,2015-09-21,NA
14321,4,"data_science",9,161000,2011-06-06,2013-05-24
9599,1,"sales",27,197000,2015-08-10,NA
13960,1,"customer_service",9,80000,2011-12-07,2015-02-13
21895,3,"customer_service",21,82000,2013-08-12,NA
20564,6,"engineer",20,279000,2012-01-03,NA
10078,6,"sales",15,146000,2011-09-06,2013-09-06
16572,2,"engineer",10,206000,2015-09-28,NA
11023,5,"customer_service",22,102000,2014-01-28,2014-12-12
10063,6,"customer_service",22,87000,2014-07-22,2015-07-17
21617,4,"engineer",19,234000,2012-10-08,2015-05-08
5,10,"customer_service",3,23000,2011-10-03,2014-12-05
15091,3,"sales",19,150000,2015-04-27,NA
13238,4,"sales",27,191000,2015-03-10,NA
5938,2,"sales",2,45000,2011-07-18,2012-06-08
23255,6,"customer_service",20,85000,2011-05-18,2012-06-01
11050,6,"customer_service",8,62000,2014-05-27,NA
836,1,"customer_service",2,30000,2012-05-14,NA
6708,1,"sales",13,144000,2013-03-25,2015-02-27
1265,2,"customer_service",19,90000,2014-03-10,2015-02-25
16676,1,"data_science",4,74000,2012-07-16,2015-09-18
15702,6,"sales",17,145000,2012-10-08,2013-07-12
7263,5,"marketing",29,177000,2012-10-04,2013-10-04
21733,5,"customer_service",9,68000,2013-10-09,NA
22211,1,"engineer",24,339000,2014-05-12,2015-05-01
16246,1,"engineer",18,228000,2012-12-17,NA
145,4,"engineer",21,229000,2013-07-02,2015-05-29
3034,8,"data_science",4,61000,2012-04-09,2013-04-12
7206,9,"customer_service",15,108000,2014-02-18,2015-11-06
14284,2,"data_science",3,80000,2014-09-08,NA
11884,3,"engineer",28,282000,2012-07-17,NA
2726,10,"customer_service",20,102000,2013-05-13,2014-06-13
13101,1,"engineer",8,219000,2011-05-31,2013-11-01
9927,4,"data_science",17,221000,2013-02-25,2015-10-30
21354,2,"design",10,160000,2015-11-25,NA
19785,1,"marketing",20,194000,2011-08-08,2013-12-20
12852,6,"engineer",17,269000,2011-03-28,2013-05-03
22761,1,"customer_service",11,61000,2012-05-14,2015-09-25
19291,6,"customer_service",11,75000,2013-08-12,2014-07-07
24634,2,"data_science",12,191000,2012-05-21,2013-07-12
3351,3,"customer_service",8,60000,2014-03-31,NA
12922,4,"customer_service",3,29000,2012-05-07,2014-08-15
1067,1,"engineer",24,346000,2015-06-01,NA
7595,1,"marketing",15,196000,2014-04-28,NA
388,8,"data_science",23,189000,2013-06-17,2015-09-04
11567,1,"engineer",26,280000,2014-03-17,NA
18994,4,"customer_service",5,57000,2012-02-13,2013-01-04
6088,4,"design",23,176000,2013-11-04,NA
17716,1,"marketing",14,156000,2013-03-18,2015-06-12
6224,5,"customer_service",14,55000,2014-11-24,NA
17110,10,"sales",28,175000,2013-01-28,2014-01-17
1101,1,"sales",7,113000,2014-03-31,NA
22332,1,"data_science",1,74000,2014-08-11,NA
10238,2,"customer_service",2,25000,2012-04-24,2013-05-03
12633,5,"customer_service",9,71000,2013-05-07,2015-06-12
24669,1,"engineer",28,3e+05,2014-02-24,NA
4216,2,"customer_service",21,113000,2012-03-26,2013-05-24
12811,6,"engineer",1,69000,2013-04-01,2014-03-07
10772,1,"marketing",15,219000,2012-11-19,2015-09-04
402,1,"engineer",3,78000,2013-12-23,2014-11-19
2206,8,"sales",4,43000,2011-08-01,2013-07-26
23419,1,"data_science",5,202000,2013-11-13,NA
494,6,"customer_service",13,62000,2012-03-19,2014-02-28
23062,1,"engineer",7,192000,2015-07-13,NA
23333,1,"data_science",29,282000,2015-03-31,NA
15703,3,"customer_service",11,63000,2015-06-22,NA
15537,2,"data_science",6,182000,2014-11-17,2015-10-02
318,4,"customer_service",5,66000,2014-07-23,2015-09-04
12594,1,"data_science",2,78000,2013-11-25,2015-01-02
24197,1,"engineer",8,172000,2014-03-17,NA
6270,2,"engineer",25,283000,2015-03-16,NA
23716,4,"sales",24,147000,2011-03-28,2015-07-24
19289,7,"engineer",29,260000,2015-06-01,NA
11278,1,"engineer",27,324000,2012-08-27,NA
9931,1,"data_science",9,191000,2015-01-14,NA
20595,2,"engineer",11,178000,2011-01-24,2011-12-16
17728,3,"data_science",16,255000,2013-04-08,NA
9461,6,"data_science",12,140000,2013-10-14,2014-10-15
20597,10,"customer_service",6,58000,2013-10-21,2014-08-22
20923,7,"customer_service",12,62000,2013-04-04,NA
18911,1,"customer_service",6,89000,2012-07-02,2014-04-04
7207,1,"customer_service",21,140000,2011-02-07,2013-05-31
9179,3,"customer_service",20,84000,2012-11-05,NA
2324,1,"marketing",28,197000,2014-01-27,2015-10-09
852,1,"customer_service",15,120000,2015-08-17,NA
15239,10,"engineer",23,226000,2013-01-07,NA
16702,1,"customer_service",18,138000,2011-04-25,2012-05-08
13379,1,"sales",21,208000,2014-02-10,2015-11-27
24505,3,"design",7,106000,2012-03-06,2013-02-01
5374,1,"engineer",24,296000,2014-02-18,NA
13284,1,"customer_service",22,129000,2015-02-17,NA
9438,1,"customer_service",23,127000,2015-03-23,NA
24483,6,"marketing",21,157000,2013-12-16,2015-01-09
11738,1,"customer_service",2,29000,2013-01-02,NA
17443,4,"engineer",24,220000,2013-08-28,NA
8815,4,"customer_service",29,93000,2012-11-06,NA
4354,1,"customer_service",4,33000,2011-04-04,2012-06-22
19063,1,"data_science",15,294000,2013-02-06,2014-01-17
4667,5,"customer_service",18,107000,2015-03-02,NA
5745,1,"customer_service",19,123000,2012-11-05,NA
10787,1,"sales",29,176000,2014-03-24,2015-10-06
20208,9,"engineer",10,141000,2013-06-17,2014-07-18
1996,1,"engineer",27,284000,2013-11-18,2015-10-09
17125,9,"engineer",24,219000,2013-05-28,2014-06-20
651,1,"customer_service",18,125000,2015-06-29,NA
5880,1,"engineer",11,210000,2015-07-27,NA
5764,10,"design",1,40000,2014-02-11,NA
3384,1,"data_science",26,350000,2014-05-19,NA
10809,7,"data_science",2,63000,2014-01-21,2014-11-07
1484,3,"data_science",3,67000,2011-09-06,2013-08-30
5185,6,"data_science",20,264000,2011-08-18,2013-08-02
19543,1,"customer_service",13,66000,2011-05-24,2014-08-08
13122,2,"engineer",21,297000,2011-01-24,2012-12-21
21082,1,"customer_service",4,33000,2012-07-23,2013-07-26
21900,3,"marketing",11,112000,2012-03-19,2015-04-10
12807,10,"marketing",24,149000,2015-03-16,NA
16306,1,"sales",3,43000,2012-02-06,NA
13635,2,"customer_service",24,122000,2014-11-11,2015-10-30
23714,1,"customer_service",2,25000,2013-04-29,2014-02-28
6103,1,"customer_service",29,146000,2014-02-03,2015-01-30
16319,1,"sales",29,218000,2012-01-09,2014-07-07
11807,8,"data_science",2,69000,2015-11-02,NA
1289,2,"sales",22,182000,2015-11-16,NA
11029,2,"customer_service",20,126000,2012-02-06,2014-12-05
22612,3,"sales",25,150000,2012-12-17,2013-11-01
5857,1,"customer_service",27,108000,2012-10-01,2013-10-04
1027,4,"data_science",24,207000,2011-08-15,2012-10-19
7345,2,"engineer",20,285000,2015-08-10,NA
10877,5,"engineer",15,222000,2011-02-22,2014-01-24
9026,1,"data_science",6,237000,2012-02-21,2013-03-01
6125,8,"customer_service",19,92000,2015-03-02,NA
3840,2,"design",6,119000,2015-02-09,NA
22910,7,"data_science",5,144000,2012-09-24,NA
8307,7,"customer_service",9,60000,2013-01-07,2013-12-20
17114,3,"marketing",15,170000,2014-09-08,NA
17269,3,"engineer",23,224000,2013-10-07,2015-07-06
7180,8,"data_science",19,275000,2011-04-11,2015-06-05
15126,8,"sales",4,42000,2012-01-23,NA
8516,2,"customer_service",18,95000,2011-09-26,NA
9150,3,"customer_service",7,61000,2013-09-03,2014-07-18
4865,2,"engineer",3,66000,2014-08-04,2015-09-04
22266,1,"data_science",8,226000,2015-04-06,NA
13315,6,"customer_service",9,78000,2013-03-18,NA
22639,1,"engineer",18,315000,2012-06-11,NA
4716,1,"customer_service",7,88000,2012-08-06,2013-08-30
